prov_code,prov_name,city_code,city_name,county_code,county_name,town_code,town_name,village_code,village_name
520000000000,贵州省,520400000000,安顺市,520425000000,紫云苗族布依族自治县,520425002000,五峰街道办事处,520425002211,青林村民委员会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201206,三河村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201207,铜厂村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201208,箐脚村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201209,田边村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201211,响水村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201212,得多村委会
520000000000,贵州省,520600000000,铜仁市,520625000000,印江土家族苗族自治县,520625001000,峨岭街道办事处,520625001205,同心村委会
520000000000,贵州省,520600000000,铜仁市,520625000000,印江土家族苗族自治县,520625001000,峨岭街道办事处,520625001206,普同村委会
520000000000,贵州省,520600000000,铜仁市,520625000000,印江土家族苗族自治县,520625001000,峨岭街道办事处,520625001207,黔溪村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201213,阿嘎村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201214,出水村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201215,中寨村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201216,先锋村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201217,红岩村委会
520000000000,贵州省,520600000000,铜仁市,520625000000,印江土家族苗族自治县,520625002000,龙津街道办事处,520625002001,城中居委会
520000000000,贵州省,520600000000,铜仁市,520625000000,印江土家族苗族自治县,520625002000,龙津街道办事处,520625002002,城北居委会
520000000000,贵州省,520600000000,铜仁市,520625000000,印江土家族苗族自治县,520625002000,龙津街道办事处,520625002201,红光村委会
520000000000,贵州省,520600000000,铜仁市,520625000000,印江土家族苗族自治县,520625002000,龙津街道办事处,520625002202,甲山村委会
520000000000,贵州省,520600000000,铜仁市,520625000000,印江土家族苗族自治县,520625002000,龙津街道办事处,520625002203,黔江村委会
520000000000,贵州省,520600000000,铜仁市,520625000000,印江土家族苗族自治县,520625002000,龙津街道办事处,520625002204,桶溪村委会
520000000000,贵州省,520600000000,铜仁市,520625000000,印江土家族苗族自治县,520625002000,龙津街道办事处,520625002205,长坡村委会
520000000000,贵州省,520600000000,铜仁市,520625000000,印江土家族苗族自治县,520625001000,峨岭街道办事处,520625001208,小泽村委会
520000000000,贵州省,520600000000,铜仁市,520625000000,印江土家族苗族自治县,520625001000,峨岭街道办事处,520625001209,上槽村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201218,纸厂村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201219,曹家沟村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201220,乐居村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201221,水塘村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201222,华沙村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201223,贵坪村委会
520000000000,贵州省,520500000000,毕节市,520526000000,威宁彝族回族苗族自治县,520526201000,新发布依族乡,520526201224,宝塔村委会
